,Latitude,Longitude,crime,Bathrooms,SQFT,Price,energySiteEUI
2288,42.354324,-71.075584,4.0,1.0,1365.25,2500.0,87.4
2289,42.35217,-71.08058,3.0,1.0,806.75,3700.0,154.3
2290,42.349434,-71.0677,7.0,1.0,700.0,2700.0,298.7
2292,42.35152,-71.08077,3.0,1.0,600.0,2650.0,154.3
2294,42.34621,-71.0789,11.0,1.5,970.0,4899.0,36.0
2295,42.354954,-71.07543,4.0,2.0,1100.0,3850.0,87.4
2296,42.350155,-71.08138,30.0,1.0,550.0,2200.0,250.0
2298,42.351543,-71.080696,3.0,1.0,600.0,3100.0,154.3
2302,42.34507,-71.07949,5.0,1.0,800.0,3200.0,375.2
2307,42.349434,-71.0677,7.0,1.0,831.25,2200.0,298.7
2308,42.34926,-71.067154,7.0,1.0,700.0,2250.0,298.7
2311,42.345608,-71.079704,5.0,1.0,665.0,2500.0,375.2
2317,42.35049,-71.06624,7.0,1.0,562.5,2500.0,298.7
2320,42.350445,-71.06617,7.0,1.0,562.5,2500.0,298.7
2323,42.34926,-71.067154,7.0,1.0,625.0,2250.0,298.7
2324,42.35049,-71.06624,7.0,1.0,562.5,2500.0,298.7
2326,42.350445,-71.06617,7.0,1.0,562.5,2500.0,298.7
2328,42.35049,-71.06624,7.0,1.0,562.5,2500.0,298.7
2332,42.350445,-71.06617,7.0,1.0,562.5,2500.0,298.7
2337,42.35498,-71.075356,4.0,2.0,1125.0,4495.0,87.4
2338,42.35049,-71.06624,7.0,1.0,550.0,2250.0,298.7
2339,42.35049,-71.06624,7.0,1.0,550.0,2250.0,298.7
2342,42.35049,-71.06624,7.0,1.0,550.0,2250.0,298.7
2343,42.346172,-71.07674,11.0,2.0,1200.0,4800.0,36.0
2350,42.34842,-71.07005,10.0,1.0,680.0,2800.0,59.0
2351,42.34842,-71.07005,10.0,1.0,760.0,2800.0,59.0
2357,42.350895,-71.064445,45.0,1.0,562.5,2799.0,371.1
2360,42.34453,-71.08007,5.0,1.0,9999.0,2100.0,375.2
2361,42.35152,-71.08077,3.0,1.0,600.0,2475.0,154.3
2364,42.34956,-71.07988,30.0,2.0,1471.0,6400.0,250.0
2365,42.354084,-71.07648,4.0,1.0,842.5,3000.0,87.4
2377,42.34486,-71.080635,5.0,1.0,2982.25,1700.0,375.2
2380,42.352795,-71.07987,3.0,1.0,648.75,2550.0,154.3
2382,42.350983,-71.079765,3.0,1.0,806.75,3000.0,154.3
2383,42.346172,-71.07674,11.0,2.0,954.0,4800.0,36.0
2384,42.34713,-71.07317,14.0,2.0,1273.5,6895.0,224.0
2385,42.350224,-71.08113,30.0,1.0,578.0,2195.0,250.0
2388,42.350685,-71.07746,25.0,1.0,713.25,2700.0,341.7
2393,42.347168,-71.07183,14.0,1.0,766.25,2650.0,224.0
2396,42.350613,-71.079704,30.0,1.0,700.0,3550.0,250.0
2397,42.344566,-71.080124,5.0,1.0,2975.25,2100.0,375.2
2398,42.35049,-71.06624,7.0,1.0,562.5,2250.0,298.7
2399,42.353024,-71.07224,6.0,1.0,731.25,2100.0,115.8
2403,42.35049,-71.06624,7.0,1.0,600.0,2250.0,298.7
2404,42.351543,-71.080696,3.0,1.0,600.0,2475.0,154.3
2405,42.354954,-71.07543,4.0,2.0,1281.25,4800.0,87.4
2406,42.346455,-71.0736,14.0,1.0,597.25,2100.0,224.0
2407,42.35178,-71.08178,3.0,1.5,1224.0,2800.0,154.3
2409,42.350044,-71.08179,30.0,1.0,675.0,2825.0,250.0
2410,42.35256,-71.07396,24.0,2.0,1200.0,4300.0,73.2
2411,42.352665,-71.07705,10.0,2.5,1884.0,7500.0,220.1
2412,42.354786,-71.07606,4.0,1.0,1020.0,5500.0,87.4
2413,42.348415,-71.07079,10.0,1.0,735.0,3000.0,59.0
2414,42.352287,-71.07992,3.0,1.0,610.0,2300.0,154.3
2415,42.34876,-71.0818,30.0,2.5,2435.0,25000.0,250.0
2416,42.350937,-71.06556,45.0,1.5,1030.0,4700.0,371.1
2417,42.350403,-71.08046,30.0,2.0,1292.0,5600.0,250.0
2418,42.34564,-71.07165,8.0,2.5,2000.0,6500.0,134.0
2419,42.344902,-71.078545,11.0,1.5,1500.0,4000.0,36.0
2421,42.350983,-71.079765,3.0,1.0,900.0,3000.0,154.3
2422,42.35152,-71.08077,3.0,1.0,600.0,3100.0,154.3
2423,42.34686,-71.07071,10.0,2.0,1200.0,3500.0,59.0
2424,42.35152,-71.08077,3.0,1.0,600.0,3100.0,154.3
2427,42.351284,-71.07865,10.0,2.0,186.0,4500.0,220.1
2429,42.35152,-71.08077,3.0,2.0,1389.25,4875.0,154.3
2430,42.34842,-71.07005,10.0,1.0,735.0,2800.0,59.0
2431,42.35302,-71.08042,3.0,2.0,1465.0,6000.0,154.3
2432,42.350857,-71.078804,25.0,1.5,1154.75,4500.0,341.7
2433,42.34639,-71.07861,7.0,1.0,800.0,3400.0,134.5
2434,42.35152,-71.08077,3.0,1.0,600.0,2475.0,154.3
2435,42.35264,-71.07714,10.0,2.5,1884.0,7500.0,220.1
2436,42.352665,-71.07705,10.0,2.5,1884.0,7500.0,220.1
2438,42.35261,-71.07724,10.0,1.5,1884.0,7500.0,220.1
2440,42.34591,-71.07992,5.0,1.0,3034.75,3527.0,375.2
2441,42.34577,-71.07113,8.0,1.0,766.25,2795.0,134.0
2442,42.34617,-71.07328,8.0,1.0,365.0,3550.0,134.0
2443,42.350136,-71.08146,30.0,1.0,650.0,2195.0,250.0
2446,42.3502,-71.081215,30.0,1.0,800.0,2195.0,250.0
2448,42.34686,-71.07071,10.0,2.0,1370.0,3500.0,59.0
2449,42.350155,-71.08138,30.0,1.0,700.0,2200.0,250.0
2456,42.350983,-71.079765,3.0,1.0,806.75,3000.0,154.3
2458,42.35152,-71.08077,3.0,2.0,1389.25,4875.0,154.3
2461,42.352333,-71.07974,3.0,1.0,676.5,3200.0,154.3
2462,42.34453,-71.08007,5.0,1.0,675.0,2100.0,375.2
2465,42.349422,-71.06715,7.0,1.0,625.0,2295.0,298.7
2467,42.34425,-71.07242,8.0,1.0,725.0,3000.0,134.0
2469,42.34515,-71.07294,8.0,1.0,635.0,2100.0,134.0
2473,42.349693,-71.08122,30.0,1.0,675.0,2200.0,250.0
2475,42.348415,-71.07048,10.0,1.0,735.0,2700.0,59.0
2476,42.344273,-71.070724,3.0,1.0,766.25,3000.0,268.0
2477,42.3502,-71.081215,30.0,1.0,657.0,2195.0,250.0
2478,42.3502,-71.081215,30.0,1.0,657.0,2195.0,250.0
2479,42.35228,-71.08137,3.0,2.0,866.0,2950.0,154.3
2482,42.344208,-71.08043,5.0,1.0,2975.25,3000.0,375.2
2491,42.34929,-71.07193,3.0,1.0,735.0,3200.0,532.8
2493,42.35498,-71.075356,4.0,1.0,1000.0,2995.0,87.4
2495,42.35498,-71.075356,4.0,2.0,1000.0,3850.0,87.4
2498,42.35239,-71.07806,10.0,1.5,1500.0,10000.0,220.1
2501,42.35152,-71.08077,3.0,1.0,600.0,3100.0,154.3
2503,42.34515,-71.07294,8.0,1.0,635.0,1995.0,134.0
2505,42.349434,-71.0677,7.0,1.0,831.25,2200.0,298.7
2506,42.34425,-71.07242,8.0,1.0,725.0,3000.0,134.0
2508,42.317295,-71.10642,0.0,1.0,2975.25,2450.0,64.0
2509,42.35498,-71.075356,4.0,1.0,794.75,3095.0,87.4
2510,42.35498,-71.075356,4.0,1.0,794.75,3575.0,87.4
2511,42.35152,-71.08077,3.0,1.0,600.0,2575.0,154.3
2512,42.345898,-71.07843,11.0,1.0,698.5,2200.0,36.0
2515,42.351177,-71.07953,3.0,1.0,925.0,3700.0,154.3
2516,42.35152,-71.08077,3.0,1.0,550.0,2575.0,154.3
2517,42.344746,-71.08042,5.0,1.0,2975.25,2400.0,375.2
2518,42.351284,-71.07865,10.0,2.0,1356.0,4500.0,220.1
2519,42.350403,-71.08046,30.0,2.5,1562.0,5000.0,250.0
2520,42.35261,-71.07724,10.0,2.5,1884.0,7500.0,220.1
2521,42.351345,-71.078896,10.0,2.0,1400.0,4500.0,220.1
2525,42.348755,-71.07392,18.0,2.0,1229.0,6500.0,226.2
2526,42.345104,-71.070435,3.0,2.5,1717.0,10000.0,268.0
2527,42.347218,-71.07404,7.0,2.0,1324.0,5500.0,596.4
2529,42.344296,-71.076744,11.0,1.5,1312.5,3400.0,36.0
2531,42.34425,-71.07242,8.0,1.0,635.0,3400.0,134.0
2534,42.348785,-71.07807,25.0,3.5,3618.0,35000.0,341.7
2537,42.345745,-71.07316,8.0,1.0,587.5,2250.0,134.0
2538,42.35276,-71.078156,10.0,1.0,781.25,2500.0,220.1
2539,42.34965,-71.08138,30.0,1.0,675.0,2200.0,250.0
2541,42.34383,-71.06467,5.0,1.0,1765.5,3600.0,80.5
2542,42.350178,-71.0813,30.0,1.0,675.0,2400.0,250.0
2543,42.345654,-71.071594,8.0,1.0,677.5,3000.0,134.0
2544,42.352276,-71.06624,13.0,1.0,625.0,2750.0,147.1
2547,42.352276,-71.06624,13.0,1.0,625.0,2650.0,147.1
2548,42.350044,-71.08179,30.0,1.0,675.0,2700.0,250.0
2551,42.352283,-71.071266,6.0,1.5,1098.0,5500.0,115.8
2552,42.348785,-71.07807,25.0,3.5,3659.25,35000.0,341.7
2553,42.35109,-71.07609,24.0,2.0,1325.0,6950.0,73.2
2555,42.348755,-71.07392,18.0,2.0,1304.75,7500.0,226.2
2556,42.350403,-71.08046,30.0,2.0,1357.0,6000.0,250.0
2557,42.345947,-71.07997,5.0,1.0,3034.75,2650.0,375.2
2558,42.345623,-71.07728,11.0,1.0,505.0,2475.0,36.0
2559,42.351055,-71.0795,3.0,1.0,925.0,3700.0,154.3
2560,42.354786,-71.07606,4.0,1.5,1229.25,5500.0,87.4
2562,42.348755,-71.07392,18.0,3.0,2067.0,16000.0,226.2
2564,42.351803,-71.070206,13.0,2.5,1705.25,10000.0,276.0
2565,42.347218,-71.07404,7.0,2.0,1273.5,5300.0,596.4
2568,42.354183,-71.07611,4.0,1.0,1315.25,2495.0,87.4
2571,42.353363,-71.07628,4.0,1.0,720.25,2100.0,87.4
2576,42.34842,-71.07005,10.0,1.0,735.0,3100.0,59.0
2577,42.349434,-71.0677,7.0,1.0,831.25,2200.0,298.7
2579,42.34512,-71.07305,8.0,1.0,635.0,1995.0,134.0
2582,42.35162,-71.077866,10.0,2.0,1356.0,4500.0,220.1
2585,42.34502,-71.0803,5.0,1.0,2982.25,2300.0,375.2
2587,42.34425,-71.07242,8.0,1.0,635.0,3000.0,134.0
2590,42.350044,-71.08179,30.0,1.0,675.0,2850.0,250.0
2594,42.350044,-71.08179,30.0,1.0,675.0,2850.0,250.0
2596,42.34965,-71.08138,30.0,1.0,675.0,2200.0,250.0
2600,42.344746,-71.08042,5.0,1.0,2975.25,2400.0,375.2
2601,42.317295,-71.10642,0.0,1.0,2975.25,2450.0,64.0
2606,42.34585,-71.07698,11.0,1.0,694.75,2600.0,36.0
2607,42.354416,-71.07387,4.0,1.0,794.75,3775.0,87.4
2608,42.34515,-71.07294,8.0,1.0,791.25,2600.0,134.0
2610,42.351803,-71.070206,13.0,2.0,2787.0,17500.0,276.0
2611,42.352234,-71.07515,24.0,1.0,723.0,2600.0,73.2
2612,42.35031,-71.07931,30.0,1.0,655.0,3000.0,250.0
2613,42.352966,-71.080635,3.0,1.0,580.0,2195.0,154.3
2618,42.3505,-71.081566,30.0,1.0,675.0,2650.0,250.0
2619,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2624,42.3492,-71.0744,18.0,1.0,553.0,2600.0,226.2
2628,42.34593,-71.07991,5.0,1.5,937.0,4599.0,375.2
2632,42.354706,-71.074196,4.0,1.0,794.75,3800.0,87.4
2634,42.350113,-71.08154,30.0,1.0,806.75,3400.0,250.0
2635,42.349434,-71.0677,7.0,1.0,831.25,2300.0,298.7
2636,42.354748,-71.07404,4.0,1.5,1192.0,4195.0,87.4
2640,42.352795,-71.07987,3.0,1.0,648.75,2550.0,154.3
2643,42.352818,-71.07979,3.0,1.0,648.75,2550.0,154.3
2644,42.35277,-71.081345,3.0,1.0,676.5,5250.0,154.3
2645,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2650,42.34965,-71.08138,30.0,1.0,675.0,2200.0,250.0
2653,42.353024,-71.07224,6.0,1.0,750.0,2150.0,115.8
2655,42.34502,-71.0803,5.0,1.0,2982.25,1950.0,375.2
2657,42.349693,-71.08122,30.0,1.0,675.0,2450.0,250.0
2658,42.352795,-71.07987,3.0,1.0,648.75,2550.0,154.3
2660,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2661,42.35283,-71.0779,10.0,2.0,1424.0,3745.0,220.1
2666,42.352966,-71.080635,3.0,1.0,580.0,2195.0,154.3
2667,42.345913,-71.07921,5.0,1.0,3066.0,4699.0,375.2
2668,42.34591,-71.07931,5.0,1.0,796.25,4399.0,375.2
2669,42.352333,-71.07974,3.0,2.0,1492.75,3950.0,154.3
2672,42.35068,-71.08088,30.0,1.0,645.75,2950.0,250.0
2673,42.348415,-71.07079,10.0,1.0,735.0,3000.0,59.0
2675,42.34502,-71.0803,5.0,1.0,2982.25,2400.0,375.2
2677,42.350685,-71.07746,25.0,1.0,713.25,2450.0,341.7
2679,42.348415,-71.07079,10.0,1.5,1765.5,4100.0,59.0
2680,42.344135,-71.07966,5.0,1.0,3002.75,3100.0,375.2
2681,42.35178,-71.08178,3.0,1.0,572.75,2850.0,154.3
2684,42.34648,-71.07923,36.0,1.0,806.25,3400.0,150.8
2686,42.35049,-71.06624,7.0,1.0,562.5,2200.0,298.7
2687,42.345615,-71.07664,11.0,1.0,796.25,3200.0,36.0
2688,42.345734,-71.07681,11.0,1.0,796.25,2800.0,36.0
2691,42.354954,-71.07543,4.0,2.0,1375.0,4400.0,87.4
2693,42.350067,-71.0817,30.0,1.0,675.0,2700.0,250.0
2695,42.345985,-71.082954,1.0,2.5,1475.0,7900.0,419.3
2698,42.350044,-71.08179,30.0,1.0,675.0,2550.0,250.0
2699,42.350044,-71.08179,30.0,1.0,675.0,2550.0,250.0
2700,42.350044,-71.08179,30.0,1.0,675.0,2550.0,250.0
2702,42.352795,-71.07987,3.0,1.0,575.0,2610.0,154.3
2703,42.350067,-71.0817,30.0,1.0,675.0,2300.0,250.0
2706,42.34648,-71.07923,36.0,1.0,3066.0,2450.0,150.8
2707,42.350178,-71.0813,30.0,1.0,675.0,2550.0,250.0
2708,42.35049,-71.06624,7.0,1.0,562.5,2250.0,298.7
2711,42.348415,-71.07079,10.0,1.5,1765.5,4100.0,59.0
2713,42.345898,-71.07843,11.0,1.0,698.5,2200.0,36.0
2714,42.34565,-71.07219,8.0,1.0,587.5,3400.0,134.0
2715,42.345654,-71.071594,8.0,1.0,677.5,3000.0,134.0
2716,42.34593,-71.07991,5.0,2.0,1160.5,4750.0,375.2
2717,42.345898,-71.07843,11.0,1.0,698.5,2200.0,36.0
2720,42.354275,-71.07489,4.0,1.0,1365.25,2700.0,87.4
2721,42.350178,-71.0813,30.0,1.0,675.0,2400.0,250.0
2723,42.350685,-71.07746,25.0,1.0,713.25,2450.0,341.7
2725,42.35068,-71.08088,30.0,1.0,645.75,2300.0,250.0
2726,42.3465,-71.074036,7.0,1.0,791.25,3200.0,596.4
2727,42.350746,-71.079216,30.0,2.0,1074.5,4250.0,250.0
2728,42.34383,-71.06467,5.0,1.0,1765.5,3900.0,80.5
2730,42.348415,-71.07079,10.0,1.5,1765.5,3900.0,59.0
2731,42.345615,-71.07664,11.0,1.0,796.25,3200.0,36.0
2732,42.34502,-71.0803,5.0,1.0,2982.25,2500.0,375.2
2733,42.34502,-71.0803,5.0,1.0,2982.25,2600.0,375.2
2734,42.346542,-71.07397,7.0,1.0,791.25,3200.0,596.4
2735,42.345734,-71.07681,11.0,1.0,759.75,2800.0,36.0
2736,42.350067,-71.0817,30.0,1.0,675.0,2225.0,250.0
2739,42.344273,-71.070724,3.0,1.0,677.5,2200.0,268.0
2740,42.35049,-71.06624,7.0,1.0,562.5,2200.0,298.7
2741,42.351166,-71.0791,10.0,1.0,688.25,2595.0,220.1
2742,42.34502,-71.0803,5.0,1.0,2982.25,2400.0,375.2
2743,42.34648,-71.07923,36.0,1.0,806.25,3400.0,150.8
2744,42.34967,-71.0813,30.0,1.0,675.0,2450.0,250.0
2746,42.352383,-71.07956,3.0,1.5,1218.5,3900.0,154.3
2747,42.354275,-71.07489,4.0,1.0,1365.25,2700.0,87.4
2748,42.351166,-71.0791,10.0,1.0,688.25,2595.0,220.1
2753,42.35259,-71.07733,10.0,1.0,1765.5,5500.0,220.1
2754,42.34486,-71.080635,5.0,2.0,1183.25,2800.0,375.2
2755,42.344814,-71.07989,5.0,1.0,796.25,3400.0,375.2
2756,42.34967,-71.0813,30.0,1.0,675.0,2450.0,250.0
2759,42.34577,-71.07113,8.0,1.0,800.0,2950.0,134.0
2760,42.34565,-71.07219,8.0,2.0,1398.0,4350.0,134.0
2763,42.352882,-71.08093,3.0,1.0,580.0,2500.0,154.3
2767,42.35178,-71.08178,3.0,1.0,572.75,2350.0,154.3
2768,42.3449,-71.073074,8.0,2.0,1257.5,5000.0,134.0
2769,42.34565,-71.07219,8.0,2.0,1398.0,4300.0,134.0
2771,42.331165,-71.11146,3.0,1.0,1726.5,2800.0,96.1
2772,42.35049,-71.06624,7.0,1.0,562.5,2250.0,298.7
2773,42.35239,-71.07806,10.0,1.5,1500.0,10000.0,220.1
2777,42.350067,-71.0817,30.0,1.0,675.0,2200.0,250.0
2778,42.34565,-71.07219,8.0,2.0,1398.0,4750.0,134.0
2779,42.353363,-71.07628,4.0,1.0,720.25,2100.0,87.4
2780,42.35405,-71.07521,4.0,1.0,1365.25,2450.0,87.4
2782,42.350067,-71.0817,30.0,1.0,675.0,2075.0,250.0
2784,42.350067,-71.0817,30.0,1.0,675.0,2325.0,250.0
2785,42.345913,-71.07921,5.0,1.0,3066.0,3890.0,375.2
2787,42.35498,-71.075356,4.0,2.0,1250.0,4250.0,87.4
2789,42.344357,-71.08066,5.0,1.0,590.0,2350.0,375.2
2790,42.350044,-71.08179,30.0,1.0,675.0,2800.0,250.0
2793,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2797,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2798,42.35405,-71.07521,4.0,1.0,1365.25,2450.0,87.4
2799,42.35049,-71.06624,7.0,1.0,562.5,2200.0,298.7
2801,42.34928,-71.06709,7.0,1.0,625.0,3100.0,298.7
2805,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2806,42.353024,-71.07224,6.0,1.5,1170.0,2800.0,115.8
2815,42.3505,-71.081566,30.0,1.0,675.0,2650.0,250.0
2816,42.344925,-71.08042,5.0,1.0,796.25,2800.0,375.2
2818,42.35049,-71.06624,7.0,1.0,562.5,2250.0,298.7
2822,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2823,42.330986,-71.11137,3.0,1.0,1726.5,2575.0,96.1
2824,42.345913,-71.07921,5.0,2.5,1372.0,4700.0,375.2
2825,42.34591,-71.07992,5.0,1.0,3034.75,3800.0,375.2
2827,42.350067,-71.0817,30.0,1.0,675.0,2325.0,250.0
2830,42.349693,-71.08122,30.0,1.0,675.0,2300.0,250.0
2833,42.34967,-71.0813,30.0,1.0,675.0,2450.0,250.0
2834,42.350067,-71.0817,30.0,1.0,675.0,2350.0,250.0
2835,42.352737,-71.07824,10.0,1.0,781.25,2500.0,220.1
2836,42.35264,-71.08046,3.0,2.0,1600.0,35650.0,154.3
2837,42.345303,-71.08067,5.0,1.0,3016.0,2600.0,375.2
2838,42.35498,-71.075356,4.0,1.0,1200.0,3800.0,87.4
2841,42.352276,-71.06624,13.0,1.0,625.0,2650.0,147.1
2842,42.350044,-71.08179,30.0,1.0,675.0,2550.0,250.0
2845,42.35049,-71.06624,7.0,1.0,562.5,2250.0,298.7
2846,42.344814,-71.07989,5.0,1.0,796.25,3400.0,375.2
2848,42.34565,-71.07219,8.0,2.0,1398.0,4750.0,134.0
2849,42.354954,-71.07543,4.0,1.0,2710.0,3800.0,87.4
2850,42.349693,-71.08122,30.0,1.0,675.0,2300.0,250.0
2851,42.34967,-71.0813,30.0,1.0,675.0,2350.0,250.0
2852,42.34565,-71.07219,8.0,2.0,1398.0,4850.0,134.0
2853,42.34593,-71.07991,5.0,1.0,800.0,4699.0,375.2
2854,42.350044,-71.08179,30.0,1.0,675.0,2850.0,250.0
2861,42.3492,-71.0744,18.0,1.0,553.0,3100.0,226.2
2862,42.35049,-71.06624,7.0,1.0,562.5,2500.0,298.7
2865,42.353024,-71.07224,6.0,2.0,1400.0,4500.0,115.8
2866,42.35161,-71.08097,3.0,1.0,600.0,3100.0,154.3
2867,42.35161,-71.08097,3.0,1.0,600.0,2475.0,154.3
2869,42.352276,-71.06624,13.0,1.0,750.0,2550.0,147.1
2871,42.351624,-71.08071,3.0,1.0,585.0,3550.0,154.3
2872,42.349434,-71.0677,7.0,1.0,700.0,2200.0,298.7
2874,42.353786,-71.07618,4.0,1.0,720.25,2100.0,87.4
2876,42.261833,-71.11944,2.0,1.5,1155.0,3750.0,134.1
2877,42.261887,-71.119606,2.0,2.5,1718.0,5450.0,134.1
2879,42.34591,-71.07931,5.0,1.0,3066.0,3729.0,375.2
2880,42.346386,-71.07504,7.0,2.5,2500.0,4850.0,596.4
2881,42.35304,-71.07264,6.0,1.0,737.5,1700.0,115.8
2888,42.34535,-71.08062,5.0,1.0,3034.75,2400.0,375.2
2901,42.341045,-71.069626,15.0,2.0,1332.0,3900.0,480.6
2902,42.33977,-71.08126,13.0,1.0,1275.0,3300.0,641.9
2903,42.33629,-71.07379,14.0,1.0,800.0,2200.0,307.8
2904,42.342495,-71.06536,5.0,2.0,1215.5,3250.0,80.5
2906,42.339348,-71.07448,5.0,1.0,1275.0,3000.0,217.7
2907,42.336426,-71.07657,12.0,1.0,1275.0,3000.0,216.9
2908,42.342495,-71.06536,5.0,2.0,1300.0,3400.0,80.5
2911,42.342495,-71.06536,5.0,2.0,1215.5,3000.0,80.5
2912,42.34129,-71.081795,13.0,1.0,579.75,2300.0,641.9
2913,42.336563,-71.07663,12.0,1.0,1000.0,3100.0,216.9
2914,42.339584,-71.08262,15.0,1.0,900.0,4000.0,241.9
2915,42.336357,-71.07592,14.0,1.0,609.0,2150.0,307.8
2916,42.33998,-71.07653,9.0,1.0,2400.0,4500.0,370.4
2924,42.34342,-71.06472,5.0,1.0,1039.0,3400.0,80.5
2926,42.337276,-71.07315,1.0,2.5,1430.0,5000.0,433.8
2927,42.34111,-71.0807,13.0,1.0,535.0,1895.0,641.9
2935,42.32951,-71.091896,3.0,1.0,1275.0,3200.0,64.3
2936,42.32951,-71.091896,3.0,1.0,1200.0,3200.0,64.3
2937,42.317093,-71.09264,3.0,3.5,1673.5,5250.0,66.4
2938,42.32675,-71.07896,9.0,1.0,1400.0,2450.0,170.6
2939,42.32675,-71.07896,9.0,1.0,1400.0,2475.0,170.6
2942,42.312897,-71.097374,11.0,1.0,912.5,2300.0,245.7
2943,42.312897,-71.097374,11.0,1.0,1000.0,2300.0,245.7
2944,42.3125,-71.09756,4.0,2.0,1147.75,2400.0,94.3
2945,42.31354,-71.09761,11.0,1.0,850.0,2000.0,245.7
2947,42.312366,-71.09715,4.0,1.0,1300.0,2350.0,94.3
2950,42.313873,-71.09872,14.0,1.0,1350.0,950.0,39.3
2952,42.313885,-71.098854,14.0,1.0,1350.0,2400.0,39.3
2953,42.328423,-71.09177,3.0,2.0,1625.0,4100.0,64.3
2956,42.32775,-71.09298,3.0,1.0,925.0,2600.0,80.4
2958,42.327663,-71.07684,9.0,2.0,1315.5,3750.0,170.6
2963,42.325287,-71.094,1.0,2.0,1147.75,2600.0,80.4
2965,42.312366,-71.09715,4.0,1.0,1300.0,2350.0,94.3
2966,42.32382,-71.082405,6.0,1.0,1022.0,2300.0,49.2
2968,42.32637,-71.08296,13.0,1.0,838.5,2100.0,51.2
2970,42.319492,-71.07832,8.0,1.0,1151.25,2300.0,200.3
2976,42.321037,-71.07898,8.0,1.0,760.0,1600.0,200.3
2979,42.31676,-71.094734,9.0,1.5,1475.0,4000.0,126.5
2982,42.312366,-71.09715,4.0,1.0,1300.0,2350.0,94.3
2989,42.32951,-71.091896,3.0,1.0,1000.0,3200.0,64.3
2995,42.313534,-71.097595,11.0,1.0,912.5,2300.0,245.7
2996,42.332375,-71.08275,14.0,1.0,1126.25,2500.0,158.9
3000,42.32236,-71.08663,2.0,1.0,1300.0,675.0,45.3
3004,42.325287,-71.094,1.0,2.0,1147.75,2500.0,80.4
3005,42.323586,-71.09923,7.0,2.0,1310.5,2800.0,65.3
3009,42.312897,-71.097374,11.0,1.0,912.5,2100.0,245.7
3019,42.312366,-71.09715,4.0,1.0,1325.0,2350.0,94.3
3024,42.312366,-71.09715,4.0,1.0,1325.0,3200.0,94.3
3025,42.324287,-71.095024,1.0,1.0,1262.5,2800.0,80.4
3029,42.32431,-71.07721,4.0,1.0,838.5,1600.0,87.4
3030,42.32441,-71.07742,4.0,1.0,1022.0,1450.0,87.4
3031,42.32439,-71.0774,4.0,1.0,838.5,1600.0,87.4
3032,42.32441,-71.07742,4.0,1.0,838.5,1700.0,87.4
3033,42.326645,-71.095604,3.0,1.5,1300.0,4000.0,704.3
3036,42.312897,-71.097374,11.0,1.0,912.5,2300.0,245.7
3037,42.327473,-71.09422,3.0,2.0,1625.0,2800.0,80.4
3040,42.313873,-71.09872,14.0,1.0,1262.5,2500.0,39.3
3043,42.319016,-71.090744,3.0,1.0,820.0,1500.0,66.4
3045,42.326645,-71.095604,3.0,1.0,820.0,2000.0,704.3
3047,42.319145,-71.09081,3.0,1.0,820.0,1500.0,66.4
3048,42.315468,-71.094444,9.0,2.0,1196.0,2100.0,126.5
3052,42.32634,-71.09544,3.0,1.0,951.0,2400.0,704.3
3054,42.325287,-71.08855,3.0,2.5,1909.75,3300.0,82.2
3055,42.32642,-71.09514,3.0,2.0,1147.75,2700.0,80.4
3056,42.316975,-71.09401,9.0,1.0,1262.5,2300.0,126.5
3063,42.31831,-71.09165,3.0,1.0,1262.5,2100.0,66.4
3064,42.333145,-71.08283,9.0,1.0,1100.0,2895.0,154.4
3065,42.312496,-71.09651,4.0,1.5,1400.0,2900.0,94.3
3069,42.326263,-71.09483,3.0,1.0,1300.0,2800.0,80.4
3070,42.327732,-71.09283,3.0,1.0,1200.0,2695.0,80.4
3071,42.314163,-71.09847,14.0,1.0,1262.5,2450.0,39.3
3072,42.326794,-71.09579,3.0,3.0,1240.0,3300.0,704.3
3074,42.314163,-71.09847,14.0,1.0,1262.5,2550.0,39.3
3075,42.31676,-71.094734,9.0,2.0,1587.5,4000.0,126.5
3076,42.32569,-71.0776,4.0,2.0,1172.75,2600.0,87.4
3078,42.306812,-71.06247,6.0,1.0,1151.25,2300.0,191.7
3082,42.32634,-71.09544,3.0,1.0,951.0,2400.0,704.3
3083,42.312366,-71.09715,4.0,1.0,1300.0,2800.0,94.3
3088,42.32634,-71.09544,3.0,1.0,951.0,2400.0,704.3
3089,42.3216,-71.0828,6.0,1.0,838.5,2420.0,49.2
3101,42.32951,-71.091896,3.0,1.0,1200.0,2500.0,64.3
3102,42.32951,-71.091896,3.0,1.0,1275.0,2800.0,64.3
3105,42.317093,-71.09264,3.0,3.5,1673.5,5250.0,66.4
3110,42.321037,-71.07898,8.0,1.0,1022.0,1600.0,200.3
3112,42.312897,-71.097374,11.0,1.0,1000.0,2300.0,245.7
3119,42.330635,-71.10147,5.0,2.0,2492.5,4000.0,82.3
3120,42.33571,-71.083534,21.0,2.0,1285.0,3300.0,155.1
